MeasurementDateGMT,CO,NO,NO2,NOx,O3,PM10,PM25,SO2
2025-07-19,,0.9458333333333333,17.604166666666668,19.05,52.9,6.721739130434782,4.465217391304348,2.6583333333333337
2025-07-20,,0.8250000000000001,9.125,10.379166666666666,59.20416666666667,6.395833333333333,3.6,3.0
2025-07-21,,2.283333333333333,18.020833333333332,21.52916666666667,54.8125,5.929166666666667,2.8708333333333336,3.525
2025-07-22,,1.8708333333333333,15.637500000000001,18.529166666666665,51.208333333333336,6.083333333333333,2.6166666666666667,3.4625
2025-07-23,,2.283333333333333,15.108333333333334,18.625,47.15,15.679166666666667,11.104166666666666,3.6208333333333336
2025-07-24,,2.2375000000000003,15.929166666666667,19.379166666666666,41.38333333333333,11.266666666666666,7.670833333333333,4.308333333333334
2025-07-25,,1.7375,14.83125,17.5125,63.925,12.175,7.5125,5.11875


